state,city,population,incident_count,per_capita,lat,lng
Maryland,Baltimore,585708,2794,477.0295095849809,39.3051,-76.6144
Pennsylvania,Philadelphia,1603797,2433,151.70249102598396,40.0077,-75.1339
Louisiana,New Orleans,383997,1938,504.6914429018977,30.0687,-89.9288
Tennessee,Memphis,632207,1732,273.96090204632344,35.1087,-89.9663
Texas,Houston,2302792,1688,73.30232170339309,29.786,-95.3885
District of Columbia,Washington,689545,1408,204.19261977100842,38.9047,-77.0163
Indiana,Indianapolis,897123,1348,150.2581028465439,39.7771,-86.1458
Ohio,Cleveland,373091,1294,346.8322741636759,41.4764,-81.6805
Florida,Jacksonville,949577,1192,125.5295779067943,30.3322,-81.6749
Texas,San Antonio,1434270,1182,82.4112614779644,29.4632,-98.5238
Michigan,Detroit,639614,1070,167.28839581372517,42.3834,-83.1024
Ohio,Columbus,880203,1002,113.83737615072887,39.9862,-82.9855
Nevada,Las Vegas,641825,975,151.9105675222997,36.2333,-115.2654
California,Los Angeles,3893986,834,21.417642487672016,34.1141,-118.4068
Missouri,Kansas City,507969,826,162.60834814722946,39.1238,-94.5541
North Carolina,Charlotte,874541,825,94.33519983625696,35.2083,-80.8303
California,Oakland,439349,810,184.36368354087526,37.7904,-122.2166
Ohio,Cincinnati,310242,801,258.1855454774015,39.1413,-84.506
Georgia,Atlanta,498602,754,151.2228190019294,33.7628,-84.422
Alabama,Birmingham,200763,751,374.0729118413254,33.5279,-86.7971
Virginia,Richmond,226610,731,322.5806451612903,37.5295,-77.4756
Texas,Dallas,1304442,689,52.819519764006365,32.7935,-96.7667
Oklahoma,Tulsa,412458,652,158.07670114290426,36.1283,-95.9042
Pennsylvania,Pittsburgh,303160,644,212.42908035360867,40.4397,-79.9763
Arizona,Phoenix,1607739,631,39.2476639554057,33.5722,-112.0892
Louisiana,Baton Rouge,225128,622,276.2872676877154,30.442,-91.1311
Mississippi,Jackson,153643,603,392.4682543298426,32.3157,-90.2125
Florida,Orlando,307674,588,191.11137112658204,28.4773,-81.337
Ohio,Toledo,270726,585,216.0856363999025,41.6638,-83.5827
Arkansas,Little Rock,202514,575,283.9309874872848,34.7256,-92.3577
Florida,Miami,442265,572,129.33422269453834,25.784,-80.2101
Massachusetts,Boston,676216,570,84.29259289931028,42.3188,-71.0852
New York,Buffalo,278302,564,202.65754468167674,42.9018,-78.8487
Delaware,Wilmington,70941,554,780.9306324974274,39.7415,-75.5416
Louisiana,Shreveport,187993,549,292.0321501332496,32.4653,-93.7955
Georgia,Savannah,148095,538,363.2803268172457,32.0286,-81.1821
Nebraska,Omaha,490627,536,109.24796230130018,41.2627,-96.0529
Tennessee,Chattanooga,181234,514,283.61124292351326,35.066,-85.2481
Oklahoma,Oklahoma City,681387,509,74.70057397631597,35.4676,-97.5136
California,Fresno,542161,495,91.30129242051716,36.783,-119.7939
New York,Rochester,211233,485,229.60427584705042,43.168,-77.6162
Virginia,Norfolk,238005,476,199.99579840759648,36.8945,-76.259
New Jersey,Newark,310876,473,152.1506967408227,40.7245,-74.1725
New Jersey,Trenton,90857,437,480.9755990182374,40.2237,-74.7641
Michigan,Flint,81381,419,514.8621914206019,43.0236,-83.6921
North Carolina,Durham,283547,409,144.24416410683236,35.9792,-78.9022
Georgia,Columbus,206922,397,191.85973458597925,32.51,-84.8771
New Mexico,Albuquerque,564563,396,70.14274757644408,35.1054,-106.6465
Alabama,Montgomery,200567,379,188.96428624848554,32.3482,-86.2668
Indiana,Gary,68982,378,547.9690354005393,41.5905,-87.3473
New York,Syracuse,147363,377,255.83083949159558,43.0407,-76.1437
Colorado,Denver,715522,376,52.54904810753548,39.762,-104.8758
Alabama,Mobile,186833,364,194.82639576520208,30.6782,-88.1162
Indiana,Fort Wayne,263852,364,137.95612691963677,41.0888,-85.1436
Kansas,Wichita,397070,363,91.41964892840053,37.6895,-97.3443
Illinois,Rockford,149009,363,243.6094464092773,42.2596,-89.064
Minnesota,Minneapolis,428403,360,84.03302497881667,44.9635,-93.2678
Virginia,Newport News,186247,352,188.9963328268375,37.1051,-76.5185
South Carolina,Columbia,137300,342,249.08958485069192,34.0378,-80.9036
Texas,Fort Worth,918377,328,35.71518014932865,32.7817,-97.3474
North Carolina,Greensboro,297899,324,108.76169439977978,36.0956,-79.8271
California,Bakersfield,402907,319,79.17459860464078,35.3529,-119.0359
California,Sacramento,522754,318,60.831672258844506,38.5677,-121.4685
Oregon,Portland,652089,317,48.61299607875612,45.5371,-122.65
Connecticut,Bridgeport,148692,315,211.84730853038496,41.1918,-73.1954
Florida,Tampa,382769,313,81.77255733876045,27.9945,-82.4447
Washington,Seattle,735157,306,41.6237619991376,47.6211,-122.3244
Colorado,Colorado Springs,479260,304,63.43112298126278,38.8674,-104.7605
New Jersey,Jersey City,292412,296,101.22703582616309,40.7184,-74.0686
Florida,West Palm Beach,117151,294,250.95816510315746,26.7469,-80.132
California,San Francisco,873965,284,32.49558048663276,37.7558,-122.4449
New Jersey,Paterson,159674,280,175.35729047935166,40.9147,-74.1624
Connecticut,Hartford,121219,274,226.03717239046685,41.7661,-72.6834
Alabama,Huntsville,214372,269,125.48280559028231,34.6981,-86.6412
Illinois,Peoria,113173,267,235.92199552896895,40.752,-89.6154
California,Stockton,320759,266,82.92830442793499,37.9765,-121.3109
North Carolina,Fayetteville,208871,264,126.39380287354396,35.085,-78.9772
Massachusetts,Springfield,155913,255,163.55275057243463,42.1155,-72.5395
Tennessee,Knoxville,190011,254,133.6764713621843,35.9692,-83.9496
Virginia,Hampton,137148,247,180.09741301367865,37.0551,-76.363
South Carolina,North Charleston,115113,239,207.62207569953003,32.9067,-80.0722
California,Long Beach,466302,233,49.96761755257323,33.7977,-118.167
Texas,Austin,959549,233,24.28224092776919,30.3005,-97.7522
Rhode Island,Providence,190284,229,120.34642954741335,41.823,-71.4187
Iowa,Des Moines,214137,225,105.07292060690119,41.5725,-93.6105
Ohio,Akron,190534,224,117.56431922911396,41.0798,-81.5219
Arizona,Tucson,541349,224,41.37811282555246,32.1541,-110.8787
Connecticut,New Haven,133924,223,166.51235028822316,41.3113,-72.9246
Texas,Corpus Christi,317929,218,68.56876849862705,27.7254,-97.3767
Pennsylvania,Harrisburg,50090,214,427.2309842283889,40.2752,-76.8843
Indiana,South Bend,103675,210,202.55606462503016,41.6767,-86.2696
North Carolina,Raleigh,467592,206,44.05550137726907,35.8324,-78.6429
Virginia,Portsmouth,97915,206,210.38655977123014,36.8468,-76.354
Texas,Harris County,4731145,203,4.290716095152442,,
Michigan,Grand Rapids,198487,202,101.76988921188793,42.9619,-85.6562
North Carolina,Wilmington,115955,199,171.6183002026648,34.2099,-77.8866
California,Salinas,163687,198,120.96256880509753,36.6883,-121.6317
California,San Diego,1385922,196,14.142210023363507,32.8313,-117.1222
California,San Bernardino,221898,194,87.42755680537906,34.1416,-117.2943
Kansas,Kansas City,156602,188,120.04955236842441,39.1235,-94.7443
Pennsylvania,York,44810,180,401.6960499888418,39.9651,-76.7315
Florida,Fort Myers,85525,180,210.4647763811751,26.6194,-81.8302
Virginia,Virginia Beach,459470,180,39.175571854528044,36.7335,-76.0435
Mississippi,Meridian,35001,173,494.27159224022176,32.3846,-88.6896
Kansas,Topeka,126515,170,134.37141840888432,39.0346,-95.6955
New Jersey,Camden,72001,168,233.33009263760226,39.9361,-75.1073
South Carolina,Greenville,70633,167,236.43339515523905,34.8354,-82.3646
Michigan,Saginaw,44166,167,378.1189150024906,43.4199,-83.9501
Tennessee,Jackson,68211,158,231.63419389834482,35.6538,-88.8354
California,Santa Ana,310538,154,49.591354359208864,33.7367,-117.8819
Texas,Lubbock,257180,154,59.880239520958085,33.5657,-101.8879
Alabama,Tuscaloosa,99706,154,154.45409503941588,33.2348,-87.5268
California,San Jose,1014545,152,14.982085565450523,37.3012,-121.848
Virginia,Roanoke,100011,147,146.98383177850437,37.2785,-79.9581
Missouri,Springfield,169767,145,85.41118120718396,37.1943,-93.2916
South Carolina,Myrtle Beach,35868,143,398.6840637894502,33.7094,-78.8844
Florida,Tallahassee,196068,142,72.42385294897689,30.4551,-84.2527
Pennsylvania,Chester,32718,139,424.8425942906046,39.8456,-75.3718
Louisiana,Lafayette,122018,139,113.9176187119933,30.2082,-92.0325
Texas,Killeen,152570,136,89.13941141770991,31.0753,-97.7297
Florida,Orange County,1429908,133,9.301297705866391,,
Nevada,Reno,263436,129,48.96825035302692,39.5497,-119.8483
Missouri,Columbia,125691,129,102.63264672888273,38.9472,-92.3268
Illinois,Springfield,114461,128,111.82848306410042,39.7709,-89.654
West Virginia,Charleston,48913,127,259.6446752397113,38.3484,-81.6322
Indiana,Evansville,117298,127,108.27124077136865,37.9881,-87.5341
Texas,Amarillo,200904,126,62.71652132361725,35.1984,-101.8316
Florida,Ocala,63455,125,196.98999290836025,29.178,-82.1511
Massachusetts,Worcester,206601,125,60.50309533835751,42.2705,-71.8079
New Jersey,Atlantic City,38504,124,322.0444629129441,39.3797,-74.4527
Wisconsin,Madison,268414,124,46.19729224258049,43.0822,-89.393
Texas,El Paso,678587,122,17.978534808359136,31.8476,-106.43
South Carolina,Spartanburg,38567,117,303.3681644929603,34.9442,-81.9251
Colorado,Pueblo,111925,117,104.53428635246817,38.2701,-104.6114
Georgia,Albany,69832,115,164.68094856226372,31.5776,-84.1762
California,Richmond,116287,115,98.89325547997626,37.9477,-122.3389
Michigan,Lansing,107930,115,106.5505420179746,42.7142,-84.5601
Texas,Arlington,394218,115,29.171676585036703,32.6998,-97.125
Pennsylvania,Lancaster,57842,114,197.08862072542445,40.042,-76.3012
Michigan,Pontiac,61572,114,185.14909374390956,42.6493,-83.2878
South Carolina,Anderson,29170,114,390.81247857387723,34.5211,-82.6478
Colorado,Aurora,386241,113,29.2563451316665,39.7083,-104.7237
Washington,Spokane,228831,112,48.94441749588124,47.6671,-117.433
North Carolina,Goldsboro,33107,111,335.2765276225572,35.3778,-77.9717
Florida,Bradenton,55423,110,198.4735579091713,27.4901,-82.5757
New York,Albany,99345,110,110.72525039005487,42.6664,-73.7987
Utah,Salt Lake City,198746,109,54.84387107161905,40.7776,-111.9311
Florida,Fort Pierce,47279,109,230.54633135218597,27.4255,-80.3431
West Virginia,Huntington,46645,107,229.39221781541428,38.4109,-82.4345
Washington,Tacoma,219025,107,48.852870676863375,47.2431,-122.4531
Ohio,Springfield,58940,107,181.5405497115711,39.93,-83.7959
California,Oxnard,202185,106,52.42723248510028,34.1964,-119.1815
South Carolina,Charleston,150522,106,70.42159950040525,32.8168,-79.9687
Iowa,Waterloo,67453,105,155.6639437830786,42.4918,-92.3522
Florida,Pensacola,54394,105,193.03599661727398,30.4413,-87.1911
Virginia,Danville,42590,104,244.18877670814746,36.5831,-79.4088
North Carolina,Greenville,87882,103,117.20261259416036,35.5943,-77.376
California,Modesto,218471,103,47.14584544401774,37.6375,-121.0028
Arkansas,Pine Bluff,41246,103,249.72118508461426,34.2116,-92.0173
Florida,Miami Gardens,111579,102,91.41505121931546,25.9433,-80.2426
Virginia,Petersburg,33458,100,298.88218064439,37.2043,-77.3913
Virginia,Chesapeake,249422,100,40.092694309242965,36.6778,-76.3023
Iowa,Davenport,101728,100,98.30135262661214,41.5565,-90.6053
Massachusetts,Brockton,105652,100,94.65036156438117,42.0821,-71.0242
Illinois,Joliet,150352,98,65.18037671597318,41.5188,-88.1499
California,Antioch,115360,98,84.95145631067962,37.9787,-121.796
South Carolina,Rock Hill,73905,97,131.24957715986739,34.9415,-81.0241
Delaware,Dover,39614,96,242.3385671732216,39.161,-75.5202
Tennessee,Clarksville,166634,95,57.01117419014127,36.5692,-87.3413
Texas,Longview,81760,93,113.74755381604697,32.5193,-94.7622
Arizona,Glendale,248345,92,37.0452394853933,33.5791,-112.2311
Ohio,Canton,70947,91,128.26476101878868,40.8078,-81.3676
California,Compton,95959,91,94.83216790504278,33.893,-118.2274
North Carolina,Rocky Mount,54351,89,163.7504369744807,35.9685,-77.804
Louisiana,Monroe,47780,88,184.17748011720386,32.5185,-92.0774
North Carolina,Salisbury,35567,87,244.60876655326567,35.6658,-80.4905
South Carolina,Aiken,31800,87,273.58490566037733,33.5303,-81.7271
Texas,Beaumont,114586,87,75.92550573368474,30.0849,-94.1451
Mississippi,Gulfport,72961,87,119.24178670796726,30.4274,-89.0704
Florida,Fort Lauderdale,182817,87,47.58857217873611,26.1412,-80.1464
Iowa,Cedar Rapids,137664,86,62.47094374709438,41.9662,-91.6783
Pennsylvania,Erie,94823,85,89.6406989865328,42.1167,-80.0733
Illinois,Aurora,180688,84,46.48897547153104,41.7638,-88.2902
Nebraska,Lincoln,291114,83,28.51116744642992,40.8099,-96.6784
Illinois,Champaign,88421,81,91.60719738523653,40.1142,-88.2737
Indiana,Hammond,77754,80,102.88859737119633,41.6168,-87.4909
Mississippi,Hattiesburg,47289,78,164.94322146799468,31.3074,-89.317
North Carolina,Burlington,57346,78,136.01646147944058,36.076,-79.4685
Florida,Daytona Beach,71681,77,107.42037638983831,29.1995,-81.0982
California,Pomona,151554,77,50.80697309209919,34.0585,-117.7626
Georgia,Valdosta,55485,77,138.77624583220688,30.8502,-83.2788
Arkansas,Jonesboro,78524,76,96.78569609291426,35.8212,-90.6791
Michigan,Kalamazoo,73808,76,102.96986776501193,42.2749,-85.5882
Illinois,Decatur,70765,76,107.39772486398644,39.8557,-88.9342
Oklahoma,Lawton,90537,76,83.94358107734959,34.6175,-98.4202
North Carolina,High Point,113887,75,65.85475076171994,35.991,-79.9937
South Carolina,Florence,39970,74,185.13885414060545,34.178,-79.7898
Arizona,Mesa,504500,74,14.66798810703667,33.4015,-111.7178
Michigan,Battle Creek,52631,74,140.6015466170128,42.2985,-85.2296
New Jersey,Elizabeth,137316,73,53.162049579073084,40.6658,-74.1913
Arkansas,North Little Rock,64633,73,112.94539940897064,34.7807,-92.2371
Washington,Yakima,96873,72,74.32411507850485,46.5923,-120.5496
Louisiana,Lake Charles,85434,72,84.27558115036169,30.201,-93.2111
South Carolina,Richland County,416147,71,17.061278826952975,,
Ohio,Warren,39217,70,178.4940204503149,41.239,-80.8174
Tennessee,Murfreesboro,152437,69,45.26460111390279,35.849,-86.4121
Florida,Boynton Beach,80401,69,85.81982811159065,26.5281,-80.0811
Indiana,East Chicago,26314,68,258.41757239492284,41.6469,-87.4545
Indiana,Elkhart,54044,68,125.82340315298647,41.6916,-85.9627
Michigan,Jackson,31505,68,215.83875575305507,42.2431,-84.4038
New York,Niagara Falls,48709,67,137.5515818431912,43.0921,-79.0147
Florida,Gainesville,139835,67,47.91361247184181,29.6804,-82.3459
Maryland,Annapolis,40788,67,164.26399921545553,38.9706,-76.5047
Alabama,Bessemer,26044,67,257.25694977729995,33.3712,-86.9728
Texas,Waco,137948,66,47.844115173833615,31.5599,-97.1882
California,Visalia,141561,65,45.91660132381094,36.3276,-119.3269
North Carolina,Asheville,94539,63,66.63916478913464,35.5707,-82.5537
Washington,Vancouver,190810,63,33.0171374665898,45.6366,-122.5967
New York,Utica,65263,63,96.5324916108668,43.0962,-75.2261
California,Vallejo,126035,63,49.98611496806443,38.1125,-122.2342
Missouri,Cape Girardeau,39345,63,160.12199771254288,37.3109,-89.5597
Illinois,Danville,29214,62,212.22701444512907,40.1426,-87.6111
Wisconsin,Racine,77775,62,79.71713275474124,42.7274,-87.8135
Ohio,Lorain,65340,61,93.3578206305479,41.4409,-82.184
South Carolina,Summerville,50933,60,117.80181807472562,33.0016,-80.1799
California,Norwalk,102910,59,57.331649013701295,33.9069,-118.0829
Texas,Abilene,124797,58,46.475476173305445,32.4543,-99.7384
Missouri,Independence,123028,58,47.14373963650551,39.0871,-94.3501
Arizona,Tempe,179765,57,31.708063304870244,33.3881,-111.9319
New Hampshire,Manchester,115555,57,49.327160226731856,42.9848,-71.4447
New York,Schenectady,67000,56,83.5820895522388,42.8025,-73.9275
Florida,Lakeland,111881,55,49.15937469275391,28.0557,-81.9545
California,Pasadena,138679,55,39.659934092400434,34.1597,-118.139
Washington,Everett,110723,55,49.67350956892425,47.9525,-122.1669
Virginia,Suffolk,94324,54,57.24948051397311,36.6953,-76.6398
Texas,Tyler,105735,54,51.071073911193075,32.3184,-95.3062
Virginia,Lynchburg,79009,54,68.34664405320912,37.4003,-79.1909
Massachusetts,New Bedford,101044,54,53.44206484303867,41.6697,-70.9428
Louisiana,Alexandria,45407,53,116.72209130750765,31.2923,-92.4702
Florida,Sarasota,54108,53,97.9522436608265,27.3387,-82.5432
Oregon,Salem,175432,53,30.211135938711294,44.9233,-123.0244
California,Merced,86141,53,61.52703126269721,37.3057,-120.4779
Alabama,Decatur,57851,53,91.61466526075608,34.5731,-86.9905
Texas,Laredo,255181,52,20.37769269655656,27.5625,-99.4874
Florida,Sanford,60795,52,85.53334978205444,28.7891,-81.2757
New Jersey,Millville,27789,52,187.12440174169635,39.3903,-75.0561
Virginia,Henrico County,334389,52,15.550750772304115,,
New Mexico,Las Cruces,111507,52,46.63384361519905,32.3265,-106.7893
California,Riverside,314347,52,16.54222881083643,33.9381,-117.3949
Alaska,Fairbanks,32744,51,155.75372587344245,64.8353,-147.6533
California,Anaheim,347015,51,14.696771032952466,33.839,-117.8574
Massachusetts,Lynn,101238,50,49.388569509472724,42.4781,-70.9664
Ohio,Hamilton,63386,50,78.8817720001262,39.3939,-84.5653
California,Hayward,163635,50,30.555810187307117,37.6328,-122.0766
Pennsylvania,Reading,95097,50,52.5778941501835,40.34,-75.9267
Georgia,Marietta,60969,50,82.00888976365039,33.9533,-84.5422
Alabama,Dothan,71182,50,70.24247703071,31.2336,-85.407
Connecticut,Waterbury,114446,49,42.81495202977823,41.5582,-73.0361
New York,Newburgh,28931,49,169.36849745947254,,
Louisiana,New Iberia,28518,49,171.82130584192439,30.0049,-91.8202
Georgia,Rome,37719,49,129.90800392375195,34.2662,-85.1863
Florida,Clearwater,117227,49,41.799244201421175,27.979,-82.7623
Virginia,Alexandria,159467,49,30.727360519731352,38.8185,-77.0861
Louisiana,Houma,33368,48,143.85039558858787,29.58,-90.7059
Connecticut,Stamford,135445,48,35.438738971538264,41.1039,-73.5585
North Carolina,Gastonia,80367,47,58.481715131832715,35.2494,-81.1854
New York,Poughkeepsie,31490,47,149.2537313432836,41.695,-73.9211
New Jersey,Bridgeton,26759,47,175.6418401285549,,
Massachusetts,Holyoke,38247,47,122.88545506837139,42.2125,-72.6411
Texas,Odessa,114368,47,41.09541130386122,31.8801,-102.3448
Nevada,North Las Vegas,262678,47,17.892628998241193,36.2883,-115.0888
New York,Yonkers,211237,46,21.776488020564578,40.9466,-73.8673
California,Desert Hot Springs,32529,45,138.3380983122752,33.955,-116.5429
Montana,Billings,117077,45,38.436242814557936,45.7891,-108.5526
North Carolina,Winston-Salem,249443,45,18.040193551232147,36.1029,-80.261
South Dakota,Sioux Falls,192683,44,22.835434366290745,43.5396,-96.7311
California,Lancaster,173305,43,24.811748074204438,34.6935,-118.1753
Washington,Federal Way,101131,43,42.519108878583225,47.3091,-122.3358
Washington,Kent,136750,43,31.444241316270567,47.3887,-122.2128
Georgia,Lawrenceville,30436,43,141.28006308319095,33.9523,-83.9932
Alabama,Phenix City,38819,42,108.19444086658595,32.4585,-85.0253
Georgia,Warner Robins,80324,42,52.288232657736174,32.5961,-83.6527
Indiana,Lafayette,70906,41,57.82303331170846,40.3991,-86.8593
Florida,Deltona,94158,41,43.543830582637696,28.905,-81.2137
Wisconsin,Beloit,36470,41,112.42116808335618,42.523,-89.0184
California,Inglewood,107961,41,37.97667676290512,33.9566,-118.3444
South Carolina,Sumter,43420,41,94.42653155228005,33.9392,-80.393
North Carolina,Jacksonville,73339,41,55.90477099496857,34.7289,-77.3941
Alabama,Opelika,31039,41,132.0918844034924,32.6612,-85.3769
California,Chico,102849,41,39.86426703225116,39.7578,-121.8161
Mississippi,Tupelo,37843,41,108.34236186348862,34.2692,-88.7318
Florida,Apopka,54897,40,72.86372661529775,28.7015,-81.5316
Missouri,Joplin,51719,40,77.34101587424351,37.0757,-94.5018
Florida,Panama City,32967,40,121.333454666788,30.1995,-85.6003
Louisiana,Bossier City,62722,40,63.773476611077456,32.5224,-93.6668
Massachusetts,Lowell,115441,39,33.783491133999185,42.6389,-71.3217
Mississippi,Greenville,29658,39,131.49908962168723,33.385,-91.0514
North Carolina,New Bern,31116,39,125.3374469726186,35.0955,-77.0723
Washington,Renton,106966,39,36.46018360974515,47.4784,-122.1918
Florida,Melbourne,84313,39,46.256211972056505,28.1086,-80.6627
Arkansas,Fort Smith,89177,38,42.61188423023874,35.3495,-94.3695
North Carolina,Sanford,30227,38,125.71541998875176,35.4875,-79.177
California,Fairfield,119793,38,31.72138605761605,38.2583,-122.0335
California,Indio,89127,38,42.63578937920047,33.7346,-116.2346
Texas,Wichita Falls,102498,38,37.07389412476341,33.9072,-98.5291
California,Moreno Valley,208865,38,18.193570009336174,33.9244,-117.2045
Florida,Kissimmee,79242,37,46.692410590343506,28.3041,-81.4169
Massachusetts,Fall River,93938,37,39.38768123656028,41.7136,-71.1015
Texas,Port Arthur,55610,37,66.53479590001798,29.8554,-93.9264
Florida,Pompano Beach,112117,37,33.00123977630511,26.2428,-80.1312
Florida,Hollywood,153061,37,24.173368787607554,26.0293,-80.1679
California,Eureka,26547,37,139.3754473198478,40.7943,-124.1564
Texas,Texarkana,36234,36,99.35419771485346,33.45,-94.0847
Florida,Hialeah,223017,36,16.14226718142563,25.8696,-80.3045
Indiana,Terre Haute,58621,36,61.411439586496314,39.466,-87.3751
Louisiana,Kenner,66474,35,52.652164756145254,30.0109,-90.2549
Wisconsin,Kenosha,99882,35,35.04134879157406,42.5865,-87.8773
Kansas,Lawrence,94909,35,36.877429959224095,38.9597,-95.2642
Utah,Ogden,86830,35,40.30864908441783,41.2279,-111.9682
New York,Troy,50760,35,68.95193065405832,42.7354,-73.6751
Massachusetts,Lawrence,89152,35,39.25879396984925,42.7002,-71.1626
New Jersey,Plainfield,54609,35,64.091999487264,40.6154,-74.4157
Texas,San Angelo,100006,34,33.997960122392655,31.4424,-100.4504
Florida,Delray Beach,66911,34,50.81376754195872,26.455,-80.0905
Tennessee,Johnson City,70588,34,48.166827222757405,36.3406,-82.3806
New York,Mount Vernon,73693,34,46.13735361567584,40.9136,-73.8291
New Mexico,Roswell,48539,34,70.04676651764561,33.373,-104.5294
Florida,Escambia County,321905,34,10.562122365294108,,
New York,Hempstead,793526,34,4.284673722096063,,
Oklahoma,Muskogee,36989,33,89.21571277947498,35.7432,-95.3567
Connecticut,Norwalk,91143,33,36.206839801191535,41.1144,-73.4215
Texas,Temple,81938,33,40.274353779687075,31.1068,-97.3891
Connecticut,Hamden,61122,33,53.990379895945814,,
Iowa,Sioux City,85731,33,38.492493963677084,42.4959,-96.3901
Florida,Miami Beach,82826,33,39.84256151450028,25.8171,-80.1396
California,Whittier,87383,33,37.764782623622445,33.9678,-118.0188
California,Santa Maria,109903,33,30.02647789414302,34.9333,-120.4431
Indiana,Richmond,35915,33,91.88361408882082,39.8318,-84.8905
Georgia,Statesboro,33159,32,96.50471968394704,32.4375,-81.7751
Florida,Leesburg,26942,32,118.77366194046469,28.7672,-81.8962
Texas,Bryan,85461,32,37.44398029510537,30.665,-96.3807
Kentucky,Bowling Green,72524,32,44.12332469251558,36.9716,-86.4378
Kentucky,Owensboro,60205,31,51.49073997176314,37.7575,-87.1172
North Carolina,Hickory,43279,31,71.62827237228217,35.741,-81.3223
Missouri,Florissant,52548,31,58.993681966963536,38.7996,-90.3269
Georgia,Gainesville,42339,31,73.218545549021,34.2902,-83.8294
Florida,Palm Bay,119874,31,25.86048684452008,27.9631,-80.6593
Pennsylvania,Hazleton,29896,31,103.6928017126037,40.9505,-75.9725
Mississippi,Biloxi,49523,31,62.59717706924055,30.4426,-88.9514
Arizona,Yuma,95814,31,32.35435322604213,32.5995,-114.5491
New Jersey,New Brunswick,55443,31,55.91328030589975,40.487,-74.445
Ohio,Elyria,52738,31,58.781144525768894,41.376,-82.106
Michigan,Inkster,26066,31,118.92887286119849,42.2935,-83.3148
Pennsylvania,Williamsport,27764,30,108.05359458291312,41.2399,-77.037
Kentucky,Covington,41058,30,73.06736811340056,39.0334,-84.5166
Michigan,Muskegon,37519,30,79.95948719315547,43.2281,-86.2562
California,El Monte,109554,30,27.38375595596692,34.0739,-118.0291
California,Palmdale,169913,30,17.656094589584082,34.5944,-118.1057
Texas,Garland,246132,30,12.188581736629125,32.91,-96.6304
Missouri,Jefferson City,42969,30,69.8177756056692,38.5676,-92.1759
Virginia,Charlottesville,46553,30,64.44267823770755,38.0375,-78.4855
California,Escondido,151271,30,19.83195721585763,33.1348,-117.0723
Florida,Cape Coral,194979,30,15.386272367793454,26.6443,-81.9957
Texas,Mesquite,150308,30,19.959017484099316,32.7602,-96.5865
Alabama,Gadsden,34070,30,88.05400645729381,34.0086,-86.0157
California,Hemet,89855,30,33.387123699293305,33.7341,-116.9969
Nevada,Henderson,317521,30,9.448193977721159,36.0133,-115.0381
Washington,Pasco,77579,30,38.67025870403073,46.2506,-119.1305
California,Concord,125389,30,23.925543707980765,37.9722,-122.0016
Florida,Winter Haven,50247,29,57.714888451051806,28.0118,-81.7014
Texas,Lufkin,34148,29,84.92444652688299,31.3217,-94.7277
South Dakota,Rapid City,74194,29,39.086718602582415,44.0716,-103.2204
Nevada,Sparks,108772,29,26.661273121759276,39.5736,-119.7161
Delaware,Newark,31314,29,92.61033403589448,39.6776,-75.7576
Arizona,Peoria,191052,29,15.17911353976928,33.7843,-112.2989
California,Fontana,208766,29,13.891150857898317,34.0968,-117.4599
Colorado,Greeley,108935,29,26.62137972185248,40.4152,-104.7706
Massachusetts,Pittsfield,43917,29,66.03365439351504,42.4517,-73.2605
Iowa,Council Bluffs,62701,28,44.65638506562894,41.2369,-95.8516
California,Victorville,134550,28,20.810107766629507,34.5277,-117.3536
California,Berkeley,119693,28,23.393180887771216,37.8722,-122.276
Minnesota,Rochester,121244,28,23.09392629738379,44.0154,-92.478
Illinois,Waukegan,89361,28,31.333579525743893,42.3698,-87.8716
South Carolina,Goose Creek,45533,28,61.49386159488723,32.9927,-80.0055
North Carolina,Statesville,28120,28,99.5732574679943,35.7842,-80.8713
Arizona,Scottsdale,241488,28,11.594779036639501,33.6872,-111.8651
Oklahoma,Norman,127224,28,22.00842608312897,35.2335,-97.3471
California,Santa Rosa,178155,28,15.716651230669921,38.4458,-122.7067
Alabama,Auburn,76000,27,35.526315789473685,32.6087,-85.4903
Kentucky,Hopkinsville,30839,27,87.55147702584391,36.8381,-87.4775
California,Watsonville,52739,27,51.19550996416314,36.9206,-121.7708
Colorado,Grand Junction,65733,27,41.0752590023276,39.0877,-108.5673
Illinois,Urbana,38530,27,70.07526602647287,40.1107,-88.1973
California,Redding,93559,27,28.85879498498274,40.5698,-122.365
Illinois,Elgin,114809,27,23.517320070726164,42.0383,-88.324
Florida,Titusville,48791,27,55.33807464491402,28.5727,-80.8193
California,Madera,66316,26,39.206224742143675,36.963,-120.0778
California,Carson,95367,26,27.26309939496891,33.8374,-118.2559
Illinois,Evanston,79035,26,32.896817865502626,42.0464,-87.6943
California,Oceanside,174352,26,14.912361200330366,33.2247,-117.3083
Florida,Plant City,39794,26,65.33648288686737,28.014,-82.1201
California,Sacramento County,1585055,26,1.6403216292179135,,
Florida,Riviera Beach,37606,26,69.13790352603309,26.7813,-80.0741
Arizona,Chandler,276330,26,9.409039916042413,33.2825,-111.8514
South Carolina,Horry County,351029,26,7.4067954499485795,,
Maryland,Salisbury,32849,26,79.15005022983956,38.3756,-75.5865
Illinois,Calumet City,35968,26,72.2864768683274,41.6134,-87.5505
Illinois,Alton,25701,26,101.16337885685383,38.9037,-90.152
New York,Elmira,26379,26,98.56325107092762,42.0938,-76.8097
